000000000120001120002120021010000000;1;1.0
011111010211001220022122021000000000;359;347.0
011111201111221111202122021200012000;0;0.0
011111011111111221112121022211221111;7;7.0
011111012111022211002112022212020020;0;0.0
010000001220011110002200000200000000;1;-1.0
011111111111112221101122022102020000;1;1.0
011111001111001210002122021200012000;1;-1.0
011111121111122112111120211200110000;1;1.0
011111211111222222222220222200000000;0;0.0
211111211111122121101122012102120000;1;0.0
011111000211001210002220022200000000;1544;1510.0
011111011111111111212121221111210111;1;1.0
211111121211112110111122111012112000;1;1.0
011111000111001120011222022100022110;1;1.0
011111000211002222022112021010000000;0;0.0
011111121111122111121211222120121000;0;0.0
211111221111222111211111211200110000;167;167.0
011111000111001120002122022100020000;373;323.0
111111111111121221022212022100021200;1;1.0
011111222111221111201112012200120020;0;0.0
211111021211122221222111211211211221;0;0.0
211111221111212211211212221122020102;1;1.0
211111221111222111211211222110100010;0;0.0
111111112111121211002121022201020021;1;1.0
211111211111212221221112222100111200;0;0.0
011111011111021221022222021100021020;0;0.0
011111012111121111201112021100021020;1;1.0
011111222111121111001112012200120020;1;1.0
011111000211102220012122021000000000;1;1.0
011111011211011110022122021012000000;2;0.0
011111011111021221002211021201021220;1;1.0
111111111111111111021112021110122210;0;0.0
002211000210001220002220111000000000;2;0.0
011111012211022221002111121011200000;1;-1.0
011111221111022212112122011210010000;1;1.0
011111011111111221002122111222021111;1;-1.0
011111211111022220102122022100020000;0;0.0
011111201111221111201222022200102000;0;0.0
011111000122001120002120021100000000;1;1.0
011111222111221111202111022201020020;0;0.0
211111211111211221211122221202022100;0;0.0
000201000211001220002122111000000000;1;-1.0
211111111111111111211111222111222201;14;14.0
011111201111022122101220012200100000;1;1.0
011111011211101221221221222111211111;1;1.0
211111221111222111211211222220100010;0;0.0
111111112111111211011122022202020020;1;1.0
011111112111012120021222012100120000;1;1.0
211111211111122221102122111102020000;1;0.0
011111000111021220222222022100020000;0;0.0
011111012111111211002122022202020020;0;0.0
011111011111111221022112022210021220;12;12.0
111111121111111111011211112201102222;1;1.0
011111012211002110111122012012102000;1;1.0
011111011111211221211121222221020001;0;0.0
011111221111022111112211022211000000;1;-1.0
000000002111001200011120010000000000;1;-1.0
011111012111022210012122111012000000;0;0.0
011111011211002120022112021001000000;1;0.0
211111021111022221001212111100021200;1;1.0
011111001111222211102221022200000000;1;1.0
211111111111102221222121222011222111;0;0.0
011111000111021122222122221110200000;2;0.0
011111221111021222112220021200201000;0;0.0
011111000211001111001222012200102000;1;1.0
211111021111112221022212022200021111;0;0.0
011111011111222211102112022112020000;1;1.0
011111222111121111102112122200020020;0;0.0
011111011111021121001222011220111220;0;0.0
011111012111121111221222022202122020;0;0.0
011111011211111111212121211021210021;59;59.0
211111221111212211211212221122021002;1;0.0
000000000100001100002100000000000000;3301;2920.0
011111001111022111002222022220002100;0;0.0
